id,smiles,dG,code,train_test,3,smiles_len
319_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NC(=O)CNC(=O)[C@H](CC4=CC5=CC=CC=C5C=C4)N,-6.78,labeled_pubchem,train,test,68
320_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NC(=O)CNC(=O)[C@@H]4CC5=CC=CC=C5CN4,-7.37,labeled_pubchem,train,,62
321_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NC(=O)CNC(=O)[C@H](CC4=CC=CC=C4)N,-7.83,labeled_pubchem,train,,60
322_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NC(=O)CNC(=O)[C@H](CC4=CNC5=CC=CC=C54)N,-7.74,labeled_pubchem,train,,66
323_,CN[C@@H](CC1=CNC2=CC=CC=C21)C(=O)NCC(=O)NC3=C4CCCCC4=NC5=CC=CC=C53,-7.5,labeled_pubchem,train,test,66
324_,CC(C)(C)OC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)NCCC(=O)NC3=C4CCCCC4=NC5=CC=CC=C53,-6.98,labeled_pubchem,train,,80
325_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NC(=O)CCNC(=O)[C@H](CC4=CNC5=CC=CC=C54)N,-6.12,labeled_pubchem,train,,67
326_,CC(C)(C)OC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)NCCNC3=C4CCCCC4=NC5=CC=CC=C53,-9.43,labeled_pubchem,train,,75
327_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCNC(=O)[C@H](CC4=CNC5=CC=CC=C54)N,-8.97,labeled_pubchem,train,,62
328_,CC(C)(C)OC(=O)N[C@@H](CCC(=O)NCCNC1=C2CCCCC2=NC3=CC=CC=C31)C(=O)NCCNC4=C5CCCCC5=NC6=CC=CC=C64,-10.7,labeled_pubchem,train,,93
329_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCNC(=O)CC[C@@H](C(=O)NCCNC4=C5CCCCC5=NC6=CC=CC=C64)N,-11.24,labeled_pubchem,train,,81
330_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCCCNC(=O)[C@@H]4CCCN4CCNC5=C6CCCCC6=NC7=CC=CC=C75,-11.19,labeled_pubchem,train,,79
331_,C[N+](C)(C)CCCCCCCCCC[N+]1=C(C=C(C2=C1C3=C(C=CC(=C3)N)C=C2)N)C4=CC=CC=C4,-11.88,labeled_pubchem,train,test,72
332_,CN(CC1=CC=CC=C1)CC2=CC=C(C=C2)/C=C/3\CCC4=C(C3=O)C=CC(=C4)OCCCCCN5CCCCC5,-9.88,labeled_pubchem,train,test,72
333_,CC1=C(CCCP(=O)(O1)OC)C(=O)OC,-5.64,labeled_pubchem,train,test,28
334_,CC(C)N(CCNC(=O)N1C2=CC=CC=C2SC3=CC=CC=C31)C(C)C,-8.13,labeled_pubchem,train,test,47
335_,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OCCCCOC6=CC=CC=C6,-10.06,labeled_pubchem,train,test,67
336_,CC(C)C1=CC(=C(C=C1)C(=O)CC(C(=O)NC2=CC=CC=C2)N3C=CN=C3)C(C)C,-7.3,labeled_pubchem,train,,60
337_,CCOC(=O)C1=C(N=C2C(=C1)C(=C3CCCCC3=N2)N)C,-10.43,labeled_pubchem,train,,41
338_,C1=CC=[N+](C=C1)CC2=CC3=C(C=C2)C=CC(=C3)C[N+]4=CC=CC=C4,-9.38,labeled_pubchem,train,,55
339_,C1CN2CC3=CC4=C(C=C3[C@H]5[C@H]2C1=C[C@@H]([C@H]5OC(=O)C6=CC=CC=C6)O)OCO4,-8.58,labeled_pubchem,train,,72
340_,C1CCN(CC1)C2=NC(=C(C=C2C#N)C#N)Cl,-6.52,labeled_pubchem,train,,33
341_,CC(C)(C)[Si](C)(C)O[C@H]1C=C2CCN3[C@H]2[C@@H]([C@@H]1OC(=O)C4=CC=CC=C4)C5=CC6=C(C=C5C3)OCO6,-8.77,labeled_pubchem,train,,91
342_,CC(=O)O[C@H]1C=C2CCN3[C@H]2[C@@H]([C@@H]1OC(=O)C4=CC=CC=C4)C5=CC6=C(C=C5C3)OCO6,-8.23,labeled_pubchem,train,test,79
343_,C1=CC=C2C=[N+](C=CC2=C1)CC3=CC4=C(C=C3)C=CC(=C4)C[N+]5=CC6=CC=CC=C6C=C5,-8.23,labeled_pubchem,train,,71
344_,CC(C1=C(C=CC(=C1)OC)OC)NS(=O)(=O)N,-11.3,labeled_pubchem,train,test,34
345_,C1CCC2=C(C1)C(=C3C(C4=C(C=CC5=CC=CC=C54)OC3=N2)C6=CC=C(C=C6)O)N,-11.37,labeled_pubchem,train,,63
346_,C[C@@H](C(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]3([C@@H]2C(=O)C=C4[C@]3(CC[C@@]5([C@H]4C[C@@](CC5)(C)C(=O)OC)C)C)C)C)N.Cl,-6.41,labeled_pubchem,train,,121
347_,C[C@H](C(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]3([C@@H]2C(=O)C=C4[C@]3(CC[C@@]5([C@H]4C[C@@](CC5)(C)C(=O)OC)C)C)C)C)N,-6.51,labeled_pubchem,train,,117
348_,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)CN)C)(C)C(=O)OC.Cl,-6.44,labeled_pubchem,train,,113
349_,C[C@@H](C(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]3([C@@H]2C(=O)C=C4[C@]3(CC[C@@]5([C@H]4C[C@@](CC5)(C)C(=O)O)C)C)C)C)N.Cl,-6.33,labeled_pubchem,train,,120
350_,COC1=C(C=C2CN(CCC2=C1)C3=CC=[N+](C=C3)CC4=CC=C(C=C4)C[N+]5=CC=C(C=C5)N6CCCCC6)OC,-10.51,labeled_pubchem,train,test,80
351_,C1CN(CC2=C1C3=C(S2)NC4=NCCN4C3=O)CC5=CC=CC=C5,-7.95,labeled_pubchem,train,test,45
352_,C1CN=C2NC3=C(C4=C(S3)CN(CC4)CC5=CC=CC=C5)C(=O)N2C1,-7.78,labeled_pubchem,train,,50
353_,CC(C)(C)C1=CC=[N+](C=C1)/C=C/2\CC=C3C=C/C(=C\[N+]4=CC=C(C=C4)C(C)(C)C)/CC3=C2,-9.58,labeled_pubchem,train,,77
354_,CN1C2=C(C=C(C=C2)OCCCC3CCN(CC3)CC4=CC=CC=C4)C=C1CN(C)CC#C,-9.35,labeled_pubchem,train,,57
355_,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)[C@H](CC(=O)OCC6=CC=CC=C6)N)C)(C)C(=O)OC,-6.23,labeled_pubchem,train,,135
356_,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)[C@H](CCC(=O)OCC6=CC=CC=C6)N)C)(C)C(=O)OC,-6.56,labeled_pubchem,train,test,136
357_,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)[C@H](CC(=O)O)N)C)(C)C(=O)OC.Cl,-6.56,labeled_pubchem,train,test,126
358_,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)[C@H](CCC(=O)O)N)C)(C)C(=O)OC.Cl,-6.47,labeled_pubchem,train,,127
359_,C[N+]1=C(N(C=C1)COCCCC2=CC=CC=C2)CN=O,-7.39,labeled_pubchem,train,,37
360_,C[N+]1=C(N(C=C1)COCC2=CC=CC3=CC=CC=C32)CN=O,-7.47,labeled_pubchem,train,,43
361_,C[N+]1=CC=CC=C1CN=O,-5.34,labeled_pubchem,train,test,19
362_,CC(C(C)(C)C)OCN1C=C[N+](=C1CN=O)C,-7.01,labeled_pubchem,train,,33
363_,C[N+]1=C(N(C=C1)COC)CN=O,-5.91,labeled_pubchem,train,,24
364_,CC(=O)C(CCC(C)(C)C)(F)F,-12.04,labeled_pubchem,train,,23
365_,CC(=O)NC1=NN(C2=C1C=C3C(=C4CCCCC4=NC3=N2)N)C,-9.32,labeled_pubchem,train,,44
366_,C1CCC2=NC3=C(C=CC(=C3)Cl)C(=C2C1)NCCCCCCCNC4=C5CC6=CC=CC=C6C5=NC7=CC=CC=C74,-12.32,labeled_pubchem,train,,75
367_,C1=CC=C2C(=C1)C=CC=[N+]2CC3=CC4=C(C=C3)C=CC(=C4)C[N+]5=CC=CC6=CC=CC=C65,-7.34,labeled_pubchem,train,,71
368_,CC(C)OC(=O)CCC(=O)NC1=C(C=NC=C1)N,-7.52,labeled_pubchem,train,,33
369_,C1=CC=[N+](C(=C1)CN=O)COC[N+]2=CC=C(C=C2)C(=O)N,-4.98,labeled_pubchem,train,test,47
370_,C1CCC2=C(C1)C(=C3C=C(N(C3=N2)C4=CC=CC=C4)C5=CC=CC=C5)N,-8.5,labeled_pubchem,train,,54
371_,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)[C@H](CSCC6=CC=CC=C6)N)C)(C)C(=O)OC,-6.01,labeled_pubchem,train,test,130
372_,CC(=O)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C)C)C(=O)O,-6.91,labeled_pubchem,train,,110
373_,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)(C)C(=O)NCCCCN,-6.0,labeled_pubchem,train,,107
374_,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)(C)C(=O)OCCBr,-6.33,labeled_pubchem,train,,106
375_,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)(C)C(=O)OCCCCCCBr,-6.69,labeled_pubchem,train,,110
376_,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)(C)C(=O)OC/C=C/CBr,-6.2,labeled_pubchem,train,,111
377_,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)(C)C(=O)OCCC=C,-6.61,labeled_pubchem,train,,107
378_,CC1([C@H](CC2=C(O1)C3=CC=CC=C3N(C2=O)C)O)C,-5.42,labeled_pubchem,train,,42
379_,CCN(CC)CCCNC1=CC2=C(C=C1)C(=O)C3=CC=CC4=C3C2=NC=C4,-9.02,labeled_pubchem,train,,50
380_,CC(C)CC(=O)OC1=CC=C(C=C1)COC(=O)NC2=C(C=NC=C2)N,-5.83,labeled_pubchem,train,,47
381_,C1CCC(C1)C(=O)OC2=CC=C(C=C2)COC(=O)NC3=C(C=NC=C3)N,-7.07,labeled_pubchem,train,test,50
382_,CC(=O)OC1=CC=C(C=C1)COC(=O)NC2=C(C=NC=C2)N,-6.79,labeled_pubchem,train,test,42
383_,CCCC(=O)OC1=CC=C(C=C1)COC(=O)NC2=C(C=NC=C2)N,-6.73,labeled_pubchem,train,,44
384_,CCC(=O)OC1=CC=C(C=C1)COC(=O)NC2=C(C=NC=C2)N,-7.18,labeled_pubchem,train,,43
385_,CC(C)C(=O)OC1=CC=C(C=C1)COC(=O)NC2=C(C=NC=C2)N,-7.41,labeled_pubchem,train,,46
386_,CC(=CCC/C(=C/CC1=C(C2=C(C=C1O)OC(CC2=O)C3=CC(=C(C(=C3)O)OC)O)O)/C)C,-6.19,labeled_pubchem,train,,67
387_,C#CCN1CCC2=C(C1)C(=C3C=C(C(=NC3=N2)N4CCCC4)C#N)N,-9.84,labeled_pubchem,train,,48
388_,CC(C)NC[C@@H](C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O,-4.49,labeled_pubchem,train,test,53
389_,CC(C)NC[C@@H](C1=CC(=C(C=C1)OC(=O)N(C)C)OC(=O)N(C)C)O,-3.95,labeled_pubchem,train,,53
390_,COC1=CC(=C(C=C1)C(=O)C2=CC(=C(C=C2)OC)OC)Br,-11.57,labeled_pubchem,train,,43
391_,COC1=C(C=CC(=C1)C2C3=C(C4=CC=CC=C4C=C3)OC5=NC6=C(CCCC6)C(=C25)N)O,-9.71,labeled_pubchem,train,,65
392_,C[N+]1=CC2=CC=CC=C2C3=CC=CC=C31.[Br-],-6.74,labeled_pubchem,train,,37
393_,COC1=CC(=C(C=C1C(=O)C2=CC=CC=C2)OC)Br,-11.33,labeled_pubchem,train,,37
394_,CN(CCCN1CCN(CC1)CCNC2=C3CCCCC3=NC4=CC=CC=C42)C5=CC=CC=C5,-10.07,labeled_pubchem,train,,56
395_,CCN(CCC(=O)N1CCN(CC1)CCNC2=C3CCCCC3=NC4=CC=CC=C42)C5CCCCC5,-11.84,labeled_pubchem,train,,58
396_,CC(=CCC/C(=C/CC1=C(C2=C(C=C1O)OC([C@H](C2=O)O)C3=CC(=C(C(=C3)O)OC)O)O)/C)C,-6.53,labeled_pubchem,train,test,74
397_,CN(CCCN1CCN(CC1)CCNC2=C3CCCCC3=NC4=CC=CC=C42)C5CCCCC5,-10.48,labeled_pubchem,train,,53
398_,CN(CCC(=O)N1CCN(CC1)CCNC2=C3CCCCC3=NC4=CC=CC=C42)C5CCCCC5,-12.95,labeled_pubchem,train,test,57
399_,CN(CCC(=O)N1CCN(CC1)CCNC2=C3CCCCC3=NC4=CC=CC=C42)C5=CC=CC=C5,-10.22,labeled_pubchem,train,,60
400_,C1CCN(CC1)CCC(=O)N2CCN(CC2)CCNC3=C4CCCCC4=NC5=CC=CC=C53,-10.2,labeled_pubchem,train,,55
401_,C1=CC=C2C(=C1)C=C3C=CC=CC3=[N+]2CCCCCC[N+]4=C5C=CC=CC5=CC6=CC=CC=C64.[I-].[I-],-11.88,labeled_pubchem,train,,78
402_,CCC1=C([N+](=CS1)C)C.[I-],-7.3,labeled_pubchem,train,,25
403_,CC(=O)C1=CC=CC=C1NC(=O)C2=CC=C(C=C2)OCCCC[N+]3=CC4=CC=CC=C4C=C3,-10.05,labeled_pubchem,train,,63
404_,C1=CC=C2C(=C1)C(=CN2)CCNC(=O)C3=CC=C(C=C3)OCCCCN4C5=CC=CC=C5C6=CC=CC=C64,-8.0,labeled_pubchem,train,test,72
405_,C1=CC=C2C(=C1)C=CC=[N+]2CCCCOC3=CC=C(C=C3)C(=O)NCCC4=CNC5=CC=CC=C54,-9.46,labeled_pubchem,train,test,67
406_,CC(=O)C1=CC=CC=C1NC(=O)C2=CC=C(C=C2)OCCCCC[N+]3=CC=CC=C3,-9.71,labeled_pubchem,train,,56
407_,CCN(C)C(=O)OC1=CC2=C(C=C1)N(C3C4=CC=CC=C4CCN3C2)C,-8.15,labeled_pubchem,train,,49
408_,CC(=O)C1=CC=CC=C1NC(=O)C2=CC=C(C=C2)OCCCCC[N+]3=CC=CC4=CC=CC=C43,-11.21,labeled_pubchem,train,,64
409_,CN(C)CCOC1=CC=C(C=C1)C(=O)/C=C/C2=CC=CC=C2,-7.22,labeled_pubchem,train,test,42
410_,CC(=O)C1=CC=CC=C1NC(=O)C2=CC=C(C=C2)OCCCC[N+]3=CC=CC4=CC=CC=C43,-9.96,labeled_pubchem,train,,63
411_,CC(=O)C1=CC=CC=C1NC(=O)C2=CC=C(C=C2)OCCCCC[N+]3=CC4=CC=CC=C4C=C3,-10.06,labeled_pubchem,train,test,64
412_,CC(=O)C1=CC=CC=C1NC(=O)C2=CC=C(C=C2)OCCCCCC[N+]3=CC4=CC=CC=C4C=C3,-10.99,labeled_pubchem,train,test,65
413_,CN(C)C1=CC=[N+](C=C1)CCCCOC2=CC=C(C=C2)C(=O)NCCC3=CNC4=CC=CC=C43,-9.18,labeled_pubchem,train,,64
414_,CC(=O)C1=CC=CC=C1NC(=O)C2=CC=C(C=C2)OCCCCCC[N+]3=CC=CC=C3,-10.03,labeled_pubchem,train,,57
415_,C1CN(CCC1COC2=NC=C(C=N2)C(=O)/C=N/O)CC3=CC=CC=C3,-5.83,labeled_pubchem,train,,48
416_,C1CN(CCC1CNC(=O)/C=N/O)CC2=CC=CC=C2,-3.42,labeled_pubchem,train,,35
417_,C1CN(CCC1NC(=O)/C=N/O)CC2=CC=CC=C2,-3.58,labeled_pubchem,train,,34
418_,C1CN(CCC1COC2=NC=C(C=C2)/C=N/O)CC3=CC=CC=C3,-4.89,labeled_pubchem,train,,43
419_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCCNC(=O)/C=N/O,-7.98,labeled_pubchem,train,,44
420_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCCCCNC(=O)/C=N/O,-8.53,labeled_pubchem,train,,46
421_,C1CN(CCC1COC2=NC=C(C=C2)C(=O)/C=N/O)CC3=CC=CC=C3,-6.17,labeled_pubchem,train,,48
422_,C1CN(CCC1COC2=NC=C(C=N2)/C=N/O)CC3=CC=CC=C3,-5.07,labeled_pubchem,train,,43
423_,CC(=O)/C(=N\O)/C(=O)NC1CCN(CC1)CC2=CC=CC=C2,-4.97,labeled_pubchem,train,,43
424_,C1CN(CCC1NC(=O)/C(=N/O)/C#N)CC2=CC=CC=C2,-4.29,labeled_pubchem,train,test,40
425_,CC(=O)/C(=N\O)/C(=O)NCC1CCN(CC1)CC2=CC=CC=C2,-5.67,labeled_pubchem,train,test,44
426_,C1CN(CCC1CNC(=O)/C(=N/O)/C#N)CC2=CC=CC=C2,-1.4,labeled_pubchem,train,test,41
427_,C1=CC=[N+](C=C1)CC2=CC3=C(C(=C2)O)C(=O)C4=C(C3=O)C=CC=C4O,-8.97,labeled_pubchem,train,,57
428_,CCOC(=O)C1=CC2=C(C=C(C=C2)OCCN3CCCCC3)OC1=O,-10.28,labeled_pubchem,train,,43
429_,COC1=CC=C(C=C1)/C=N/NC(=O)CN2CCC(CC2)CC3=CC=CC=C3,-6.45,labeled_pubchem,train,,49
430_,CCOC1=CC=C(C=C1)/C=N/NC(=O)CN2CCC(CC2)CC3=CC=CC=C3,-5.73,labeled_pubchem,train,,50
431_,C1CCN(CC1)CCNC(=O)C2=CC3=CC=CC=C3OC2=O,-6.65,labeled_pubchem,train,,38
432_,CC(C1=CC(=C(C=C1)C2=CC=C(C=C2)OCCO[N+](=O)[O-])F)C(=O)NCCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53,-10.67,labeled_pubchem,train,,87
433_,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)CNC)C)(C)C(=O)OC,-6.42,labeled_pubchem,train,,111
434_,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)[C@@H]6CCCN6)C)(C)C(=O)OC,-6.34,labeled_pubchem,train,,120
435_,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)[C@H](CC6=CC=CC=C6)N)C)(C)C(=O)OC,-6.41,labeled_pubchem,train,,128
436_,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)[C@H](CCN)N)C)(C)C(=O)OC,-6.47,labeled_pubchem,train,test,119
437_,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)[C@H](CCCCN)N)C)(C)C(=O)OC,-6.43,labeled_pubchem,train,,121
438_,C1=CC=C(C=C1)C[N+]2=CC=CC3=C2C=CC4=CC=CC=C43.[Br-],-6.47,labeled_pubchem,train,,50
439_,CC1=CC(=O)OC2=C1C=CC(=C2)OCCN3CCN(CC3)CC(=O)NC4=C5CCCCC5=NC6=CC=CC=C64,-9.71,labeled_pubchem,train,,70
440_,COC1=C(C=C2C(=C1)C=C(C(=O)O2)NC(=O)[C@H]3CCC[C@H](C3)NCC4=CC=CC=C4)OC,-11.04,labeled_pubchem,train,,69
441_,C1=CC=C(C=C1)C(=NNC(=O)NC2=CC=NC=C2)C3=CC=CC=C3,-9.7,labeled_pubchem,train,,47
442_,CC(=C1C=CC(=O)C=C1)NNC(=O)NC2=CC=NC=C2,-9.05,labeled_pubchem,train,,38
443_,C1=C/C(=C\NNC(=O)NC2=CC=NC=C2)/C(=CC1=O)O,-7.46,labeled_pubchem,train,,41
444_,COC1=CC=C(C=C1)/C=N/NC(=O)NC2=CC=NC=C2,-6.09,labeled_pubchem,train,,38
445_,COC1=C(C=C(C=C1)/C=N/NC(=O)NC2=CC=NC=C2)OC,-6.83,labeled_pubchem,train,,42
446_,COC1=C/C(=C/NNC(=O)NC2=CC=NC=C2)/C=CC1=O,-6.42,labeled_pubchem,train,test,40
447_,CC1=CC=CC=C1SCCOC2=C(C=CC3=CC4=[N+](CCC5=CC6=C(C=C54)OCO6)C=C32)OC,-9.79,labeled_pubchem,train,,66
448_,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OCCSC6=CC=CC=C6Cl,-10.6,labeled_pubchem,train,,67
449_,CCN(CC)CCCCCCCCOC1=CC2=C(C=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N(C)C,-8.78,labeled_pubchem,train,test,60
450_,C1CCC2=C(C1)C(=C3C(C4=C(C5=CC=CC=C5OC4=O)OC3=N2)C6=CC=C(C=C6)F)N,-10.48,labeled_pubchem,train,test,64
451_,C1=CC=[N+](C=C1)CCCCCCCCCC[N+]2=CC=CC3=CC=CC=C32.[Br-].[Br-],-8.76,labeled_pubchem,train,test,60
452_,C1=CC=[N+](C=C1)CCCCCCCCCCCC[N+]2=CC=CC3=CC=CC=C32.[Br-].[Br-],-10.75,labeled_pubchem,train,,62
453_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCCCCCCNC4=C5CCCCC5=NC6=C4C=CC=C6[N+](=O)[O-],-12.47,labeled_pubchem,train,,74
454_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCCCCCCNC4=C5CCCCC5=NC6=C4C=CC=C6N,-13.2,labeled_pubchem,train,,63
455_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCCCCCCNC4=C5CCCCC5=NC6=C4C=CC=C6NC(=O)CNC(=O)CC[C@@H](C(=O)N[C@@H](CC7=CC=CC=C7)C(=O)OCC8=CC=CC=C8)NC(=O)CNC(=O)OCC9=CC=CC=C9,-11.94,labeled_pubchem,train,,155
456_,CN(CCCCNC1=C2CCCCC2=NC3=CC=CC=C31)CCCNC4=C5CCCCC5=NC6=C4C=CC=C6NC(=O)CNC(=O)CC[C@@H](C(=O)N[C@@H](CC7=CC=CC=C7)C(=O)OCC8=CC=CC=C8)NC(=O)CNC(=O)OCC9=CC=CC=C9,-11.37,labeled_pubchem,train,,156
457_,CN(CCCCNC1=C2CCCCC2=NC3=C1C=CC=C3NC(=O)CNC(=O)CC[C@@H](C(=O)N[C@@H](CC4=CC=CC=C4)C(=O)OCC5=CC=CC=C5)NC(=O)CNC(=O)OCC6=CC=CC=C6)CCCNC7=C8CCCCC8=NC9=CC=CC=C97,-12.08,labeled_pubchem,train,,156
458_,COC1=C(C=C2C(=C1)C(=O)N([Se]2)CCC3CCN(CC3)CC4=CC=CC=C4)OC,-10.64,labeled_pubchem,train,,57
459_,C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)OCC6=CC=C(C=C6)[N+](=O)[O-])C)(C[C@H]([C@@H](C3(C)C)O)O)C,-7.14,labeled_pubchem,train,,129
460_,C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)OCC6=CC=C(C=C6)OC)C)(C[C@H]([C@@H](C3(C)C)O)O)C,-7.1,labeled_pubchem,train,,119
